Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1323,2025-03-31,2025-04-05,CUST253,Chad Richardson,Consumer,PROD9901,Pen,Office Supplies,North,Washington,New Aaron,1,1102,10,991.8,629.6,362.2,Cash,Pending,Edwards-Chan,johnmartinez@hernandez.com,11,No,0
ORD1324,2024-06-06,2024-06-13,CUST203,Douglas Johnson,Corporate,PROD5919,Juice Pack,Grocery,East,Oklahoma,Jayfort,9,4000,5,34200.0,23602.19,10597.81,Credit Card,Delivered,"Keller, Weber and Clark",zachary89@juarez.com,35,No,0
ORD1325,2025-01-21,2025-01-22,CUST533,Brenda Ball,Home Office,PROD2571,Stapler,Office Supplies,West,New Jersey,South Garymouth,6,2309,20,11083.2,7828.33,3254.87,Cash,Pending,"Parker, Levy and Roberts",erikfuller@le-rodriguez.com,23,No,0
ORD1326,2025-01-08,2025-01-14,CUST548,Sara Carr,Home Office,PROD3790,File Folder,Office Supplies,North,Wyoming,West Ashley,4,603,5,2291.4,1984.67,306.73,Cash,Returned,"Palmer, Turner and Bowers",rachel18@diaz-brown.biz,8,Yes,36
ORD1327,2025-08-28,2025-08-31,CUST377,Jeffrey Bryant,Corporate,PROD1943,Calculator,Office Supplies,East,Utah,Davidburgh,7,4437,10,27953.1,21774.93,6178.17,Cash,Pending,Walters-Park,burchmichelle@rivas-smith.com,18,No,0
ORD1328,2024-11-01,2024-11-02,CUST754,Madison Armstrong,Corporate,PROD8461,Rice Bag,Grocery,East,Nebraska,South Paulview,10,2097,15,17824.5,14457.71,3366.79,UPI,Returned,Perez Ltd,jameswilson@brown.com,43,No,0
ORD1329,2024-05-16,2024-05-17,CUST133,John Reilly,Home Office,PROD9522,Cooking Oil,Grocery,North,Wyoming,West Angelatown,4,4103,15,13950.2,9735.13,4215.07,UPI,Returned,"Wheeler, Weber and Jones",droberts@stephens.org,49,No,0
ORD1330,2025-08-31,2025-09-01,CUST577,Randy Thompson,Home Office,PROD9724,Dining Table,Furniture,East,California,New Cathy,8,4131,10,29743.2,20730.12,9013.08,Credit Card,Returned,Merritt-Mckee,sheila44@wright.org,29,No,0
ORD1331,2024-07-28,2024-08-02,CUST313,Ian James,Consumer,PROD4430,Dining Table,Furniture,West,Montana,North Jamesport,4,242,10,871.2,567.1,304.1,UPI,Delivered,"Russo, Matthews and Neal",bkey@sullivan.info,19,No,0
ORD1332,2025-01-03,2025-01-10,CUST602,Michael Short,Corporate,PROD3676,Office Chair,Furniture,North,New Hampshire,Curtismouth,2,1193,5,2266.7,1990.9,275.8,Net Banking,Pending,"Smith, Baker and Wright",fhopkins@stanley.net,6,Yes,42
ORD1333,2025-07-29,2025-08-01,CUST572,Ann Sanchez,Corporate,PROD3362,Rice Bag,Grocery,North,Minnesota,Nicoleton,7,3750,0,26250.0,18672.82,7577.18,Cash,Pending,Gamble-Kirk,icruz@grant.org,1,Yes,30
ORD1334,2024-09-24,2024-09-30,CUST978,Carl Dennis,Consumer,PROD9956,Study Table,Furniture,East,Arkansas,Port Brittanystad,6,4522,0,27132.0,19321.75,7810.25,Credit Card,Cancelled,Kelly-Rodriguez,patricia94@schmidt.com,13,No,0
ORD1335,2025-12-06,2025-12-08,CUST809,Kim Smith,Consumer,PROD6544,Notebook,Office Supplies,South,Michigan,New Cynthiahaven,4,1972,5,7493.6,6502.61,990.99,Credit Card,Cancelled,Jones-Brooks,danielleharvey@davis.com,12,No,0
ORD1336,2026-01-22,2026-01-23,CUST337,James Hall,Consumer,PROD7767,Stapler,Office Supplies,East,New Jersey,Berryville,5,4457,5,21170.75,17883.81,3286.94,UPI,Cancelled,Garrett and Sons,catherinehernandez@hill-downs.com,9,Yes,47
ORD1337,2024-04-29,2024-05-06,CUST166,Daniel Wagner,Consumer,PROD1410,Office Chair,Furniture,West,Texas,Edwinchester,8,2676,20,17126.4,10907.48,6218.92,UPI,Pending,Smith Group,wparker@bradshaw-huynh.net,5,Yes,38
ORD1338,2025-02-19,2025-02-22,CUST795,Sarah Keller,Corporate,PROD9271,Mouse,Electronics,East,South Carolina,North Ericaburgh,8,2277,5,17305.2,13132.53,4172.67,Credit Card,Delivered,Russell-Fernandez,brooke71@williams-sanders.com,28,No,0
ORD1339,2025-02-26,2025-03-04,CUST354,Steven Jenkins,Corporate,PROD3397,Study Table,Furniture,West,Indiana,Jimmymouth,8,3749,5,28492.4,23463.05,5029.35,Cash,Cancelled,Snyder-Wilson,kevingarcia@johnson.com,7,Yes,20
ORD1340,2025-02-04,2025-02-05,CUST725,Rachael Davis,Corporate,PROD1570,Cooking Oil,Grocery,West,Alaska,Obrienville,2,4762,15,8095.4,6478.29,1617.11,Credit Card,Delivered,"Mcdaniel, Morrison and Foster",fcarlson@foley-lopez.org,42,No,0
ORD1341,2025-08-07,2025-08-13,CUST507,Bruce Alexander,Corporate,PROD6172,Juice Pack,Grocery,North,Connecticut,Scottland,7,3198,10,20147.4,16992.06,3155.34,Credit Card,Cancelled,Mcknight LLC,vblevins@austin.org,22,No,0
ORD1342,2024-05-02,2024-05-03,CUST367,Jamie Rowe,Corporate,PROD8201,Keyboard,Electronics,East,Mississippi,Carloshaven,4,3970,0,15880.0,13467.61,2412.39,UPI,Returned,Miller Group,soliscody@robbins-brown.biz,17,No,0
ORD1343,2025-01-21,2025-01-23,CUST158,Robert Collins,Corporate,PROD7879,Cooking Oil,Grocery,North,South Carolina,Grossfurt,4,1701,5,6463.8,4736.0,1727.8,UPI,Cancelled,Ellis-Anderson,shudson@brown.com,17,No,0
ORD1344,2024-04-30,2024-05-06,CUST418,Kayla Williams,Corporate,PROD8830,Headphones,Electronics,East,Maryland,New Darrenborough,3,4769,20,11445.6,8090.55,3355.05,Credit Card,Cancelled,Moore-Nelson,miranda23@douglas-jackson.biz,38,No,0
ORD1345,2024-08-31,2024-09-06,CUST595,Stephen King,Corporate,PROD9002,Snacks,Grocery,West,New Mexico,North Tonyaborough,9,1822,10,14758.2,10272.16,4486.04,Cash,Cancelled,"Warner, Henry and Hart",woodsjohnny@miller.net,30,No,0
ORD1346,2024-10-22,2024-10-26,CUST817,Maria Perez,Consumer,PROD9312,Keyboard,Electronics,South,Kansas,Port Jennifer,2,1617,5,3072.3,1991.67,1080.63,Cash,Pending,"Elliott, Butler and Adams",dharrell@ayala-dixon.com,11,No,0
ORD1347,2025-09-12,2025-09-17,CUST450,Anthony Boone,Home Office,PROD4245,Stapler,Office Supplies,North,Wisconsin,Jamiestad,7,807,15,4801.65,3869.58,932.07,Cash,Cancelled,Berry-Evans,spencer49@conley.com,27,No,0
ORD1348,2026-02-16,2026-02-22,CUST393,Patricia Edwards,Consumer,PROD6008,Calculator,Office Supplies,North,Illinois,North Jeffreyfurt,2,733,15,1246.1,870.28,375.82,Net Banking,Returned,"Melton, Gibson and Brooks",jessica62@roberts.net,49,No,0
ORD1349,2025-10-16,2025-10-22,CUST647,Gregory Martin,Corporate,PROD7703,File Folder,Office Supplies,West,Nevada,Nielsenstad,2,841,10,1513.8,934.17,579.63,Net Banking,Delivered,"Rich, Graham and Stevens",zjenkins@grant.org,13,No,0
ORD1350,2024-12-17,2024-12-20,CUST505,Joseph Bates,Home Office,PROD1213,Juice Pack,Grocery,North,Rhode Island,New Alexander,9,3223,15,24655.95,19033.17,5622.78,Cash,Delivered,Li Group,martinabigail@rice-williams.com,22,No,0
ORD1351,2024-07-10,2024-07-15,CUST331,Alexander Wallace,Home Office,PROD9055,Cooking Oil,Grocery,North,Wyoming,New Maryside,9,2662,20,19166.4,16434.39,2732.01,Net Banking,Cancelled,"Moore, Brown and Browning",eric57@carrillo-huerta.com,49,No,0
ORD1352,2025-01-11,2025-01-12,CUST464,Bryan Davis,Corporate,PROD7508,Notebook,Office Supplies,North,Illinois,Shannonland,1,822,20,657.6,475.74,181.86,Cash,Cancelled,"Allen, Smith and Kelly",meyersjohn@faulkner.com,18,No,0
ORD1353,2025-02-04,2025-02-08,CUST330,Nicole Mitchell,Corporate,PROD2092,Laptop,Electronics,East,California,Raychester,2,430,10,774.0,562.98,211.02,UPI,Cancelled,Hill LLC,christopher16@taylor-gonzales.info,23,No,0
ORD1354,2024-08-11,2024-08-16,CUST374,Kristen Gray,Corporate,PROD3159,Stapler,Office Supplies,North,Michigan,Rachelmouth,10,1161,0,11610.0,7332.82,4277.18,UPI,Cancelled,Owen Group,wilsoneric@smith-wilson.com,0,Yes,30
ORD1355,2025-02-20,2025-02-23,CUST530,Aaron Taylor,Consumer,PROD5583,Monitor,Electronics,East,Georgia,Mortonside,5,875,5,4156.25,2895.47,1260.78,Cash,Pending,Barrett-Shepherd,greenjason@smith.org,21,No,0
ORD1356,2024-10-09,2024-10-16,CUST421,Sarah Campbell,Consumer,PROD6643,Notebook,Office Supplies,North,Alaska,West Kimberly,10,2143,0,21430.0,16110.27,5319.73,Cash,Pending,"Mooney, Paul and Carroll",joshuastrickland@alexander-brown.com,6,Yes,45
ORD1357,2025-08-19,2025-08-25,CUST311,Joyce Kerr,Home Office,PROD8052,Mouse,Electronics,North,Delaware,Lewisburgh,4,953,5,3621.4,3026.78,594.62,Cash,Cancelled,"Smith, Meadows and Bradley",williamsryan@wallace.com,8,Yes,31
ORD1358,2024-11-01,2024-11-05,CUST179,Hayley Montgomery,Consumer,PROD4172,Stapler,Office Supplies,South,Mississippi,North Jasonside,5,4798,10,21591.0,18187.13,3403.87,Net Banking,Returned,Fernandez Inc,rsmith@tucker.com,38,No,0
ORD1359,2025-12-02,2025-12-09,CUST594,Heather Russell,Home Office,PROD1778,Study Table,Furniture,North,Delaware,Amyfurt,8,4028,5,30612.8,24952.6,5660.2,UPI,Pending,Taylor-Russell,kellycalderon@price.com,15,No,0
ORD1360,2024-07-30,2024-08-02,CUST879,Harry Barrett,Corporate,PROD8920,File Folder,Office Supplies,South,Wyoming,North Christopherport,9,3510,15,26851.5,20531.56,6319.94,UPI,Pending,Sullivan-Cole,carolynwilliams@walker.org,34,No,0
ORD1361,2025-05-11,2025-05-18,CUST939,Sandra Smith,Consumer,PROD7662,Snacks,Grocery,North,Nevada,Murphyberg,5,3623,0,18115.0,11848.88,6266.12,Net Banking,Returned,"Green, Kerr and Fisher",nortonkristina@walker.net,24,No,0
ORD1362,2025-10-21,2025-10-22,CUST431,Phillip Christensen,Corporate,PROD7727,Mouse,Electronics,North,Wisconsin,Justinside,10,4890,15,41565.0,33443.07,8121.93,Net Banking,Cancelled,Rodriguez Ltd,donaldbautista@finley.net,34,No,0
ORD1363,2024-03-29,2024-04-03,CUST111,Mark Pena,Corporate,PROD1864,Bookshelf,Furniture,North,Missouri,West Jeremyshire,3,2754,20,6609.6,5366.52,1243.08,Net Banking,Cancelled,Salazar LLC,melissa26@alvarado.org,26,No,0
ORD1364,2024-06-08,2024-06-10,CUST355,Lisa Kline,Home Office,PROD7619,Keyboard,Electronics,North,New Jersey,East Brent,8,3369,15,22909.2,14199.84,8709.36,UPI,Cancelled,"Arnold, Davis and Johns",wesley18@clark-hart.com,18,No,0
ORD1365,2024-05-24,2024-05-31,CUST872,Andrew Contreras,Corporate,PROD2392,Keyboard,Electronics,West,Minnesota,New Paul,2,3719,5,7066.1,5928.59,1137.51,Credit Card,Pending,Robertson Ltd,gonzalezvanessa@morris-ramirez.com,47,No,0
ORD1366,2024-05-16,2024-05-18,CUST949,Kyle Harris,Consumer,PROD1538,Cooking Oil,Grocery,North,Florida,Scottview,3,3281,20,7874.4,5111.41,2762.99,UPI,Returned,Walton LLC,rodney88@adams.biz,16,No,0
ORD1367,2024-11-29,2024-12-05,CUST384,Jeremy Watson,Corporate,PROD6154,Laptop,Electronics,North,North Carolina,Valenciabury,4,3740,20,11968.0,9534.14,2433.86,UPI,Returned,Ramos Ltd,adrian71@farley.biz,15,No,0
ORD1368,2024-12-08,2024-12-10,CUST615,Michael Dennis,Corporate,PROD1025,Pen,Office Supplies,North,Mississippi,Ryanstad,1,692,20,553.6,494.02,59.58,Net Banking,Returned,Anderson-Blackburn,haley04@ellis.info,7,Yes,26
ORD1369,2025-06-16,2025-06-23,CUST480,Justin Lewis,Consumer,PROD5476,Monitor,Electronics,South,Delaware,Alexandershire,7,3469,15,20640.55,16593.36,4047.19,Credit Card,Cancelled,Alexander-Mendoza,ujohnson@fowler-wade.com,9,Yes,34
ORD1370,2024-08-24,2024-08-31,CUST740,Megan Miller,Consumer,PROD8971,Juice Pack,Grocery,North,Oklahoma,Lake Bethanyport,7,4385,20,24556.0,18784.62,5771.38,UPI,Pending,"Kline, Santana and Hall",miguelcross@harris-martin.com,33,No,0
ORD1371,2025-01-31,2025-02-04,CUST697,Rhonda Tran,Home Office,PROD6224,Snacks,Grocery,South,California,Port Alicia,6,1319,20,6331.2,4243.8,2087.4,Cash,Cancelled,Stone LLC,jennifersanders@hernandez.info,31,No,0
ORD1372,2024-12-01,2024-12-06,CUST364,Michelle Moses,Consumer,PROD3958,Sugar,Grocery,West,Mississippi,South Alanfurt,9,893,15,6831.45,5293.95,1537.5,Cash,Returned,"Burns, Rogers and Clark",evansmichael@jordan.info,15,No,0
ORD1373,2025-01-20,2025-01-24,CUST708,James Trujillo,Consumer,PROD6181,Laptop,Electronics,North,Iowa,Brownfurt,3,4626,0,13878.0,11250.71,2627.29,Net Banking,Pending,Phillips-Landry,zpatterson@clark.info,14,No,0
ORD1374,2025-06-14,2025-06-16,CUST432,Heidi Phillips,Home Office,PROD5866,Monitor,Electronics,North,North Dakota,Reidfort,4,1723,0,6892.0,6193.53,698.47,Cash,Returned,Dunn-Mitchell,marvin70@avila.com,20,No,0
ORD1375,2024-12-24,2024-12-28,CUST671,Timothy Sanchez,Home Office,PROD3633,Bookshelf,Furniture,East,Vermont,New Lindahaven,8,110,0,880.0,770.65,109.35,UPI,Returned,Hogan-Morrison,ericbutler@wallace-gilbert.biz,16,No,0
ORD1376,2025-05-14,2025-05-19,CUST725,Eric Ford,Consumer,PROD1486,Keyboard,Electronics,East,Utah,South Tanner,8,1701,15,11566.8,8927.29,2639.51,Credit Card,Returned,Mills Ltd,lindsey89@clark-robinson.com,43,No,0
ORD1377,2025-05-16,2025-05-20,CUST538,Ryan Wilson,Home Office,PROD1974,Dining Table,Furniture,East,Nebraska,Taylorland,6,677,5,3858.9,2716.3,1142.6,Credit Card,Cancelled,Torres PLC,lopezjames@hardy.net,35,No,0
ORD1378,2026-03-05,2026-03-12,CUST805,Priscilla Camacho,Home Office,PROD7035,Sugar,Grocery,South,Kentucky,West Joseph,7,502,20,2811.2,2001.21,809.99,Credit Card,Pending,Jones-Zimmerman,brownbradley@marquez.com,24,No,0
ORD1379,2025-12-21,2025-12-24,CUST803,Javier Reese,Home Office,PROD4119,Sugar,Grocery,East,Hawaii,East Cameronborough,5,2784,15,11832.0,7845.16,3986.84,Cash,Pending,Harris and Sons,smithjames@mcknight.info,44,No,0
ORD1380,2024-10-28,2024-10-31,CUST492,John Fernandez,Home Office,PROD1058,Stapler,Office Supplies,North,Oregon,Spenceberg,6,229,10,1236.6,761.19,475.41,UPI,Returned,"Little, Wagner and Castro",fmcdaniel@hooper-coleman.com,15,No,0
ORD1381,2026-03-15,2026-03-21,CUST333,Mary Davis,Consumer,PROD2500,Study Table,Furniture,North,Tennessee,South Christopher,2,4733,10,8519.4,5759.68,2759.72,UPI,Pending,Harper-Mills,allenhoffman@ramirez-murphy.biz,45,No,0
ORD1382,2026-02-07,2026-02-13,CUST346,Omar Perez,Home Office,PROD2334,Juice Pack,Grocery,East,Hawaii,South Ashley,5,4252,10,19134.0,16750.74,2383.26,Cash,Pending,Lee PLC,edwinanderson@hawkins.com,40,No,0
ORD1383,2026-02-24,2026-03-01,CUST364,Michael Harris,Consumer,PROD5995,Headphones,Electronics,West,Indiana,Franklinchester,6,2287,20,10977.6,7375.19,3602.41,Credit Card,Pending,"Reyes, Green and Caldwell",kerrywells@davis.org,50,No,0
ORD1384,2025-05-12,2025-05-17,CUST597,Jaime Vazquez,Corporate,PROD8724,Study Table,Furniture,North,Massachusetts,South Jamesport,6,1514,20,7267.2,4589.94,2677.26,Cash,Returned,Hall Ltd,ryanmartinez@davis-hughes.com,31,No,0
ORD1385,2024-05-05,2024-05-11,CUST951,Kimberly Foster,Consumer,PROD3977,Pen,Office Supplies,West,Idaho,Nicholeberg,7,893,10,5625.9,4846.58,779.32,Credit Card,Delivered,Rubio Inc,ericpeterson@kerr.com,36,No,0
ORD1386,2025-08-18,2025-08-23,CUST690,Katherine Armstrong,Consumer,PROD7917,Study Table,Furniture,North,Kentucky,Maryberg,7,4263,15,25364.85,17992.28,7372.57,Cash,Pending,Jackson Inc,bhicks@shelton.biz,43,No,0
ORD1387,2024-08-25,2024-08-26,CUST509,Nancy Morris,Corporate,PROD5802,Sugar,Grocery,West,Kansas,Jacobhaven,4,4009,10,14432.4,12820.8,1611.6,Cash,Returned,"Gomez, Harper and Walters",simpsonbeth@wright.com,35,No,0
ORD1388,2025-06-08,2025-06-15,CUST487,Taylor Rodriguez,Consumer,PROD1261,Juice Pack,Grocery,South,New Hampshire,West Shawn,1,310,5,294.5,187.76,106.74,Net Banking,Pending,Torres and Sons,mariadavidson@davis-rodriguez.com,35,No,0
ORD1389,2025-06-15,2025-06-16,CUST141,David Griffin,Consumer,PROD3642,Mouse,Electronics,South,Colorado,Petersborough,4,2906,10,10461.6,6909.38,3552.22,Net Banking,Pending,Randall and Sons,eburch@richards.biz,18,No,0
ORD1390,2024-10-19,2024-10-26,CUST825,Patricia Leach,Consumer,PROD8559,Keyboard,Electronics,South,Texas,West Micheal,6,2314,20,11107.2,7602.17,3505.03,Net Banking,Pending,"Cooper, Henderson and West",allenjustin@smith-lin.com,14,No,0
ORD1391,2024-11-02,2024-11-08,CUST698,Edward Martinez,Corporate,PROD4000,Pen,Office Supplies,East,Kansas,Nguyenport,5,681,10,3064.5,2071.51,992.99,Net Banking,Returned,Grimes-Bailey,pjackson@clements-coffey.com,23,No,0
ORD1392,2024-04-08,2024-04-10,CUST460,Andrew Moore,Consumer,PROD1112,Keyboard,Electronics,East,California,New Joshua,8,958,15,6514.4,5550.67,963.73,Cash,Delivered,"White, Ramos and Murray",amandaali@dean-weaver.com,13,No,0
ORD1393,2024-08-25,2024-08-29,CUST872,Jason Huerta,Home Office,PROD6884,Calculator,Office Supplies,North,Ohio,South Victoria,7,3426,5,22782.9,18032.07,4750.83,Credit Card,Cancelled,Burns PLC,gina31@austin.net,32,No,0
ORD1394,2025-08-12,2025-08-17,CUST613,Anthony Mcfarland,Home Office,PROD3810,Headphones,Electronics,South,Utah,Mitchelltown,10,1149,15,9766.5,6625.46,3141.04,UPI,Delivered,Caldwell Group,ograves@reeves-young.com,7,Yes,20
ORD1395,2025-05-09,2025-05-10,CUST243,Tracy Glover,Home Office,PROD8853,File Folder,Office Supplies,South,Vermont,New Taylor,7,1934,15,11507.3,7960.26,3547.04,Cash,Delivered,Crosby-Gray,marthapark@tanner-hansen.com,34,No,0
ORD1396,2025-02-02,2025-02-04,CUST625,Philip Johnson,Consumer,PROD9583,Dining Table,Furniture,North,Massachusetts,Reneeview,8,2815,20,18016.0,14529.72,3486.28,UPI,Cancelled,Holden Inc,gonzalezjennifer@hunt.com,12,No,0
ORD1397,2024-06-24,2024-07-01,CUST208,Elaine Marshall,Home Office,PROD8303,Study Table,Furniture,North,Vermont,West Cynthiafort,1,3396,0,3396.0,2531.48,864.52,Net Banking,Pending,"Beard, Fernandez and Greene",ryansantiago@carey-summers.com,13,No,0
ORD1398,2025-01-25,2025-01-30,CUST668,Raven Mccormick,Home Office,PROD8244,Rice Bag,Grocery,West,California,East Jennyfort,9,3590,15,27463.5,19257.37,8206.13,Cash,Delivered,"Malone, Stein and Herrera",wrightcasey@gutierrez.com,30,No,0
ORD1399,2025-03-28,2025-04-04,CUST856,Anthony Perez,Corporate,PROD9079,Sofa,Furniture,South,South Carolina,East Jesseberg,8,3782,5,28743.2,18324.05,10419.15,UPI,Delivered,Richardson-Reyes,fosterryan@thomas.com,44,No,0
ORD1400,2024-10-01,2024-10-02,CUST663,Steve Hernandez,Home Office,PROD6792,Sofa,Furniture,West,Delaware,North Stephenfort,3,4301,10,11612.7,10207.85,1404.85,Credit Card,Delivered,Kane-Wade,michealnelson@kennedy.net,9,Yes,22
ORD1401,2024-05-09,2024-05-15,CUST390,Michelle Hoffman,Corporate,PROD4211,Pen,Office Supplies,South,New York,Port Christopherborough,10,650,5,6175.0,4760.33,1414.67,Credit Card,Returned,Burns-Parker,carol18@gray.info,29,No,0
ORD1402,2025-08-06,2025-08-10,CUST954,Jeremy Wilson,Consumer,PROD6916,Headphones,Electronics,North,Ohio,West Brenda,5,1086,0,5430.0,3796.97,1633.03,Cash,Returned,Ritter and Sons,katherinefrench@hamilton.com,11,No,0
ORD1403,2024-10-17,2024-10-22,CUST232,William Welch,Corporate,PROD5537,Juice Pack,Grocery,South,South Dakota,Jacksonside,6,2303,15,11745.3,7243.0,4502.3,Net Banking,Delivered,Wallace-Russell,plowery@love-nguyen.com,16,No,0
ORD1404,2025-09-05,2025-09-10,CUST801,Theresa Ball,Corporate,PROD8678,Rice Bag,Grocery,South,Georgia,Marthaberg,10,3139,10,28251.0,21778.92,6472.08,Net Banking,Cancelled,Hall-Cruz,klawson@benitez-ford.com,22,No,0
ORD1405,2025-07-08,2025-07-11,CUST218,Ruth Taylor,Consumer,PROD9057,Study Table,Furniture,North,Texas,Martinburgh,2,481,10,865.8,674.56,191.24,Credit Card,Pending,House-Key,opeterson@fox-matthews.com,22,No,0
ORD1406,2024-08-28,2024-09-01,CUST684,Tracy Hudson,Corporate,PROD8166,Laptop,Electronics,South,Wyoming,Deannaborough,6,3754,15,19145.4,15362.84,3782.56,UPI,Cancelled,Davis-Powell,margaret13@parks.com,8,Yes,43
ORD1407,2024-09-20,2024-09-21,CUST995,James Griffin,Consumer,PROD6341,Bookshelf,Furniture,South,Massachusetts,Osbornstad,10,3062,20,24496.0,21223.15,3272.85,Cash,Pending,Garcia-Martinez,pamela12@allison-morris.info,36,No,0
ORD1408,2024-07-08,2024-07-15,CUST450,Natalie Fuller,Corporate,PROD9396,Laptop,Electronics,West,Arkansas,North Jennifershire,7,1218,0,8526.0,6975.21,1550.79,UPI,Pending,Lopez-Bailey,matthew15@powers-arnold.com,43,No,0
ORD1409,2024-09-25,2024-09-26,CUST897,Antonio Haley,Consumer,PROD6590,Calculator,Office Supplies,South,Mississippi,East Todd,2,690,10,1242.0,1005.95,236.05,UPI,Cancelled,Bowers-Baldwin,michellewatts@jenkins.biz,35,No,0
ORD1410,2024-12-27,2025-01-01,CUST498,Desiree Bailey,Home Office,PROD1391,Monitor,Electronics,East,New Jersey,Port Jamesstad,5,4676,5,22211.0,16186.89,6024.11,UPI,Pending,Eaton Ltd,craig49@bartlett.com,27,No,0
ORD1411,2025-08-16,2025-08-21,CUST198,Jessica Webb,Corporate,PROD3804,Cooking Oil,Grocery,South,North Dakota,Jenniferville,8,2431,15,16530.8,13444.22,3086.58,Cash,Pending,Gallegos and Sons,kylefritz@delgado.com,41,No,0
ORD1412,2025-07-17,2025-07-22,CUST870,Kelly Rich,Consumer,PROD1299,Monitor,Electronics,North,Virginia,Port Melissaton,5,2651,20,10604.0,6896.18,3707.82,UPI,Pending,Mckinney-Marshall,kingcarrie@schmidt-davis.net,26,No,0
ORD1413,2025-02-11,2025-02-15,CUST588,Jamie Ward,Corporate,PROD8178,Keyboard,Electronics,East,Massachusetts,North Dana,9,1739,5,14868.45,11942.16,2926.29,Credit Card,Pending,Nelson Inc,glynch@warner.net,42,No,0
ORD1414,2024-08-23,2024-08-30,CUST117,Melissa Hardin,Consumer,PROD4801,Dining Table,Furniture,South,South Dakota,Angelicaton,4,554,15,1883.6,1593.65,289.95,Cash,Pending,Wright LLC,xking@jones-collins.org,38,No,0
ORD1415,2024-07-10,2024-07-15,CUST529,John Nixon,Home Office,PROD7381,Mouse,Electronics,North,New York,West Katherineborough,9,897,10,7265.7,5591.16,1674.54,UPI,Returned,Johnson-Thompson,kristenwilliamson@barnes.com,50,No,0
ORD1416,2025-01-28,2025-01-30,CUST577,Taylor Fisher,Home Office,PROD3990,Stapler,Office Supplies,North,Nebraska,Courtneyview,8,1470,5,11172.0,7389.92,3782.08,UPI,Cancelled,Robinson Group,vpatterson@morris-bryant.biz,32,No,0
ORD1417,2025-04-02,2025-04-04,CUST549,Maria James,Home Office,PROD2009,Snacks,Grocery,South,Massachusetts,Michaelchester,2,1047,10,1884.6,1150.59,734.01,Credit Card,Delivered,Watkins-Smith,jacoblewis@campbell.biz,29,No,0
ORD1418,2025-01-25,2025-01-31,CUST669,Jacqueline Powell,Corporate,PROD7501,Mouse,Electronics,North,Colorado,Zimmermanborough,7,2549,5,16950.85,13736.79,3214.06,Credit Card,Pending,"White, Ramirez and Smith",egreen@cooper.com,4,Yes,46
ORD1419,2025-06-01,2025-06-06,CUST434,Jamie Kidd,Consumer,PROD2806,Snacks,Grocery,North,Pennsylvania,Orozcomouth,7,4417,10,27827.1,17787.83,10039.27,Credit Card,Delivered,"Thomas, Howell and Moran",zprice@williams-cole.com,19,No,0
ORD1420,2026-03-16,2026-03-23,CUST967,Patricia Burgess,Corporate,PROD2264,Cooking Oil,Grocery,North,Alabama,Chadbury,6,1547,5,8817.9,5986.31,2831.59,Credit Card,Cancelled,Butler-Johnson,douglasdanny@mason.info,46,No,0
ORD1421,2024-12-17,2024-12-23,CUST884,Katherine Pierce,Consumer,PROD2768,Juice Pack,Grocery,West,Kentucky,Swansontown,2,3605,5,6849.5,4494.81,2354.69,Credit Card,Cancelled,Blevins LLC,hessvirginia@clark.com,14,No,0
